valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2020-05-27,1989.3240000000003,1999.9829000000002,1968.2082,1951.6345000000001,1989.7113000000002,-0.010807145740188604,2085.2436339169053,26.36211773132851,33.85344639842394,11.379460397137649,2080.0490628633343,2030.61343,1981.177797136666,9.46416257951546,-12.129470883488228,21.593633463003687,43.64078022498724,1994.6382,2027.8810266666667,1993.8867033333333,1942.621206666667,1950.5844083333332,2014.1454411111113,2056.8314825,224647202962.0,22827799368.0,23619664023.46338,11496816953.606173,2.054452473130371,0.009033527217371135,0.014333861949956669,0.6302228421697924,-0.32934661433395584,0.8275883352981563,1994.6382,2027.8810266666667,1993.8867033333333,1942.621206666667,1950.5844083333332,2014.1454411111113,2056.8314825
