valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2016-12-21,329.0502999999999,357.78129999999965,330.7287000000001,305.93780000000015,327.00160000000005,0.011397803558147922,574.7845798015999,14.81283831353579,26.041063429160108,-7.643611917712846,494.0643635795596,407.81397,321.56357642044037,7.102209275093799,-15.591961109155555,22.694170384249354,42.99411290144955,356.8424,416.18363333333326,362.5095,343.1865466666667,346.11676,388.9084433333333,394.3568408333333,169528430221.0,42882540205.0,43238953133.22479,10255466808.605885,4.216185761231345,0.007679934757615993,0.012051137711896554,0.6372788147657271,-0.8168228153617089,0.8528983405733003,356.8424,416.18363333333326,362.5095,343.1865466666667,346.11676,388.9084433333333,394.3568408333333
