valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2017-05-11,814.3795,913.1871999999998,852.8706999999999,804.3261000000002,812.6596999999997,0.049480735909508314,723.0406619999997,51.9549957177741,46.99294675344001,61.8790936464423,865.1339563462757,767.69798,670.2620036537244,60.87175881796054,-4.3775195367111905,65.24927835467173,74.32130515961977,805.11262,799.4314266666665,698.4158933333333,616.0276955555555,584.9722916666667,532.7621955555555,491.21356083333336,146790392067.0,76362366041.0,23784221206.51798,11442154245.16179,2.0786488887418133,0.005129901604067784,0.010679159437233998,0.4803656724312823,-0.5999833467896651,0.8490574605867143,805.11262,799.4314266666665,698.4158933333333,616.0276955555555,584.9722916666667,532.7621955555555,491.21356083333336
