valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2025-05-12,1318.5398999999998,1347.8644,1319.8761999999997,1288.3001,1315.812,0.003088739120786101,1590.563264290816,33.31144165739476,27.95056042117248,44.03320412983931,1425.500236595858,1360.6898,1295.8793634041422,-15.796402967140239,-8.896323114795166,-6.9000798523450735,45.1284066856354,1299.3590199999999,1348.5187866666665,1365.2649633333335,1341.808911111111,1346.0842833333334,1397.1688455555557,1413.8842725,672418653897.0,-80172758281.0,79553921636.41841,59961925127.82474,1.326740618598021,0.01337113572530975,0.025165987901220065,0.5313177363747167,-0.46341299583589457,1.0015932636404756,1299.3590199999999,1348.5187866666665,1365.2649633333335,1341.808911111111,1346.0842833333334,1397.1688455555557,1413.8842725
