valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2019-11-14,2189.4358999999995,2200.4534000000003,2175.237,2161.2013,2183.3549,-0.0037180854106676547,2152.713996,46.78192111950579,59.058911459130165,22.22794044025703,2230.7658174958415,2148.2052,2065.6445825041583,29.857765703673522,-0.4142767430868872,30.27204244676041,58.292354005943885,2186.67742,2168.54714,2127.2643166666667,2107.115408888889,2092.7909533333336,2074.805026666667,2036.0698883333332,177761103870.0,61822029808.0,18986931702.227016,13420098182.610283,1.4148131737836476,0.007677862475778232,0.01242160377453299,0.6181055695496851,-0.11890648714309193,0.9369040874473346,2186.67742,2168.54714,2127.2643166666667,2107.115408888889,2092.7909533333336,2074.805026666667,2036.0698883333332
