valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2021-04-07,3088.2261,3091.5778,3037.1378,2998.5881999999997,3086.1483000000003,-0.01588079872895295,2893.1254890016003,72.33748508432485,69.3383318636556,78.33579152566338,3141.8742407637264,3042.101405,2942.3285692362733,-59.553319839908,24.274076236848472,-83.82739607675647,44.218347630907296,3074.77232,3026.8088933333333,3123.21377,3293.0051955555555,3343.286183333333,3177.8082877777783,3020.0367575,334146896618.0,158395483976.0,84810298349.72615,10541308023.85665,8.045519413509881,0.01620466175720758,0.013459575779074228,1.203950408481757,-0.37326451560108587,0.9210107353657817,3074.77232,3026.8088933333333,3123.21377,3293.0051955555555,3343.286183333333,3177.8082877777783,3020.0367575
