valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2024-11-04,1634.8219,1681.8694,1623.6774,1570.1264,1615.4474,0.005094563896045156,1707.8786120024563,34.418465855880186,27.181486116289005,48.89242533506255,1866.8665842445712,1709.5772699999998,1552.2879557554284,-15.258572198058573,-21.007395622229957,5.748823424171382,47.53578713226488,1582.35336,1661.3005866666667,1667.4754133333333,1620.225982222222,1604.9716766666666,1622.22629,1617.7337633333332,740910254764.0,21186957372.0,243557653111.90573,160090609407.963,1.521373764598781,0.025558622887226105,0.032808685492173764,0.7790200217964508,-0.41467292854455984,0.9598268684166269,1582.35336,1661.3005866666667,1667.4754133333333,1620.225982222222,1604.9716766666666,1622.22629,1617.7337633333332
