valuation_date,open,high,close,low,pre_close,return,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference,hs300_volume_std,zz2000_volume_std,relative_volume_std,hs300_return_std,zz2000_return_std,relative_return_std,FinanceDifference,Finance,momentum_5,momentum_15,momentum_30,momentum_45,momentum_60,momentum_90,momentum_120
2023-06-06,1375.897,1453.0211000000004,1391.7738,1338.2831999999999,1375.1437,0.012093354316352433,1333.3541,27.159152270538044,21.47733932893676,38.52277815374061,1614.4742152125607,1485.882415,1357.2906147874394,-57.68588441048837,-9.754934328774596,-47.930950081713775,34.20729072216918,1382.82752,1449.3993333333335,1533.1107000000002,1562.0272555555557,1549.9742233333334,1564.851692222222,1576.1625033333332,464858689646.0,-20675244462.0,57152390198.62627,16417996650.500488,3.481081852753577,0.008262866208271597,0.01091070883085317,0.7573170851105442,-0.6703997131798661,0.8004249542544349,1382.82752,1449.3993333333335,1533.1107000000002,1562.0272555555557,1549.9742233333334,1564.851692222222,1576.1625033333332
