valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2025-05-13,1356.7561,1333.3462,1294.5331,1569.875434433367,39.369354225981546,31.7568250227755,54.59441263239364,1418.9348769322285,1356.52934,1294.1238030677716,-14.490326493364364,-6.072197312815433,-8.418129180548931,47.57518182523689,1308.7816799999998,1343.4774533333332,1365.8363366666667,1342.6253066666666,1345.2832349999999,1395.1847044444444,1411.716005,654764558400.0,-119591762960.0
