valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2017-09-11,1301.9950999999996,1250.1676000000002,1242.0331,1378.977083881057,17.864642013059285,28.024829289013738,-2.4557325388496167,1336.9302727203662,1291.7661,1246.6019272796339,2.2338678609200997,-7.713820034974308,9.947687895894408,40.08300211017839,1285.1377200000002,1303.7236733333332,1294.6432733333334,1296.6051533333334,1258.6458716666668,1166.27313,1034.8488658333333,213633651873.0,95954149673.0
