valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2021-11-10,2430.9325999999996,2386.1665000000003,2318.9699,2594.172316378342,22.061606782114797,28.087998781350027,10.00882278364434,2619.512528123589,2527.825315,2436.138101876411,-17.853235320791555,-21.130737569954906,3.277502249163351,35.745800521569286,2445.745,2521.45156,2518.0431699999995,2478.1394399999995,2475.18889,2565.665273333333,2690.3579958333335,474214859748.0,127903072794.0
