valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2019-08-07,2017.4047,1979.7064,1959.5568,2119.6791084799997,35.6163546182597,44.1106873358273,18.627689183124502,2102.45687918989,2043.8308549999997,1985.2048308101093,1.1590354915895205,-15.3966770179928,16.55571250958232,40.58124294968037,2003.2997,2049.468733333333,2044.9471566666666,2006.4034177777778,1965.759165,1956.2377777777776,1926.1625749999998,163295228273.0,54040107787.0
