valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2017-08-02,1376.8482999999997,1353.1378,1329.6188000000002,1276.2867872,58.52731404623372,58.54237548981505,58.49719115907105,1405.897820656504,1279.680975,1153.4641293434959,55.07033660711477,-5.544058158382541,60.61439476549731,66.89504122926897,1318.7576199999999,1322.0651533333332,1241.6365899999998,1188.845268888889,1120.7151316666668,968.35866,843.8698525,245269209843.0,133404355783.0
