valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2020-10-12,2539.8298,2479.3248,2360.3223999999996,2273.583811085937,68.69916441117981,62.91833314361839,80.26082694630263,2439.583292253334,2367.0048049999996,2294.426317746665,11.423685101798128,10.5808060400099,0.8428790617882287,61.84470129405763,2419.0227999999997,2383.27508,2385.335786666666,2386.2811244444447,2393.612735,2316.8808411111113,2236.1323066666664,454076200759.0,161620915333.0
