valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2019-07-25,2095.3122,2090.3727,2047.8102,1959.5789684576,69.97926304849177,61.252381609192675,87.43302592708999,2084.5730056529583,2047.2991199999997,2010.025234347041,27.341632825413626,-0.22945879348985443,27.57109161890348,64.62960379701512,2066.80978,2042.13566,2019.3705966666666,1965.3821888888888,1947.2354183333334,1933.596652222222,1901.4453775,186592562471.0,65206442639.0
