valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2016-06-17,473.69259999999986,435.87239999999974,407.5488,596.3836000000001,28.365633530630074,29.585992391414276,25.924915809061666,589.034727704639,521.776195,454.5176622953611,-19.886971615138805,-11.042038429980998,-8.844933185157807,36.08128383769132,474.4147399999999,506.1358933333333,525.9605100000001,507.17404,517.9362216666667,548.1047977777778,561.6936933333333,157361229394.0,38545549246.0
