valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2018-10-18,1702.5116,1648.4660999999999,1609.6178,1764.8858654163719,46.470841682043236,48.18023317868594,43.052058688757825,1766.171082076858,1684.36348,1602.555877923142,3.948005341426324,-7.433092009956937,11.38109735138326,46.11108631860995,1671.49998,1704.0534666666667,1667.58558,1655.969346666667,1659.8857983333335,1678.7037722222221,1695.6698841666666,115733576293.0,43673887545.0
