valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2017-08-08,1315.6175000000003,1299.2172999999998,1283.9002,1395.4828310399998,40.89400212445843,46.60057513241453,29.480856108546234,1385.673533099128,1310.6082099999999,1235.5428869008717,37.38960736921126,-12.503054977333306,49.89266234654457,56.310161986860315,1311.09908,1327.2706266666667,1259.1942966666668,1206.5214644444445,1151.7549616666665,1005.2235866666666,871.7956158333334,195257510271.0,97706227567.0
