valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2016-04-05,603.0156000000002,526.1482000000001,465.28129999999965,639.2750999905478,27.538765850825893,25.8486046818284,30.919088188820872,730.5720740275299,635.067815,539.5635559724701,-21.109192139680772,-15.54295398574632,-5.566238153934451,36.85603720674833,557.9544199999999,612.9192466666666,625.0699666666666,603.2519066666666,611.658055,606.2166211111112,685.0737008333333,222847722923.0,95745364411.0
