valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2020-04-24,1961.1815,1923.77,1872.8412999999998,1967.2129790912,56.184652871192235,60.51410933394305,47.5257399456906,1939.4463231030934,1895.82055,1852.1947768969064,0.4586697851170811,9.011208477470305,-8.552538692353224,52.216951752939394,1918.97222,1905.6495800000002,1863.6017966666666,1929.535028888889,1973.9902733333333,2052.6652088888886,2081.9267183333336,255525090796.0,22397309770.0
