valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2022-05-09,1935.9291000000003,1863.0558,1835.5110000000002,2137.5132000000003,50.742920460314615,60.563664768290614,31.101431844362608,2021.9136738337052,1931.417,1840.9203261662947,14.334952308244965,1.4655891515943047,12.86936315665066,43.972424742650716,1985.5073799999998,1944.8534066666666,1897.8835233333332,1897.2464333333335,1953.6094650000002,2044.8296599999999,2123.7529991666665,304773844767.0,38739160961.0
