valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2024-11-01,1659.8864000000003,1615.4474,1501.1569,1753.6406142886385,26.815638462497493,23.56299624649341,33.320922894505664,1881.8791484321873,1720.9776650000003,1560.0761815678134,-15.456582192907717,-26.45725452263659,11.000672329728872,46.733875164988476,1577.1350799999998,1675.7291266666666,1661.71124,1619.627833333333,1604.1721466666665,1622.1433366666668,1616.9570899999999,982823878344.0,-29877974288.0
