valuation_date,high,close,low,psa,K_9_3,D_9_3,J_9_3,BBU_20_1.5,BBM_20_1.5,BBL_20_1.5,MACD,MACD_h,MACD_s,RSI,ma_5,ma_15,ma_30,ma_45,ma_60,ma_90,ma_120,volume_sum,volume_difference
2022-09-29,1715.1100000000001,1659.1491999999998,1610.6229000000003,1749.8555869658007,50.243897382560874,41.834329668548534,67.06303281058555,1694.9271875558015,1642.39775,1589.8683124441986,-10.563039156155128,4.886301818142487,-15.449340974297614,50.74577477088101,1641.69804,1647.5223466666669,1639.0151233333333,1653.9819844444444,1717.316125,1808.2788444444443,1835.5475183333333,307652772541.0,35619107475.0
